Date,Catégorie profil,Total énergie soutirée (MWh),Nb points soutirage
2022-09-09,RES,504313.806102,3152951568
2022-09-10,PRO,167321.997745,435637056
2022-09-10,RES,521766.521906,3153163248
2022-09-11,PRO,148325.718405,435601680
2022-09-11,RES,533815.093383,3153088656
2022-09-12,PRO,177558.7744,435675792
2022-09-12,RES,507949.344705,3153583440
2022-09-13,PRO,190708.858441,435699360
2022-09-13,RES,501233.25138,3153694128
2022-09-14,PRO,187809.61024,435734160
2022-09-14,RES,511893.123318,3153981360
2022-09-15,PRO,188767.055534,435734400
2022-09-15,RES,499065.50290099997,3154250448
2022-09-16,PRO,186917.787024,435724128
2022-09-16,RES,501022.291048,3154503312
2022-09-17,PRO,166940.141203,435688272
2022-09-17,RES,525453.804221,3154526448
2022-09-18,PRO,148384.694871,435680976
2022-09-18,RES,549022.236276,3154511088
2022-09-19,PRO,174357.785534,435740544
2022-09-19,RES,522055.085311,3154904880
2022-09-20,PRO,185594.548655,435768816
2022-09-20,RES,519172.543105,3155065008
2022-09-21,PRO,183575.592519,435790224
2022-09-21,RES,530608.870478,3155224804
2022-09-22,PRO,186984.787931,435802416
2022-09-22,RES,521263.591933,3155407536
2022-09-23,PRO,188520.268689,435844944
2022-09-23,RES,526820.754201,3155922480
2022-09-24,PRO,169084.118276,435799248
2022-09-24,RES,551140.053162,3155937648
2022-09-25,PRO,150889.676682,435775152
2022-09-25,RES,575296.59182,3155894064
2022-09-26,PRO,182322.008638,435838944
2022-09-26,RES,561113.69395,3156316944
2022-09-27,PRO,194686.753065,435848304
2022-09-27,RES,566098.042821,3156535152
2022-09-28,PRO,194035.128206,435879696
2022-09-28,RES,582045.206457,3156774476
2022-09-29,PRO,198253.230288,435852768
2022-09-29,RES,585967.770023,3156975840
2022-09-30,PRO,200863.671111,435846000
2022-09-30,RES,601670.570749,3157424928
